2	"{""1"": ""I always start from prior knowledge like Shawn did. It always help because students tend to connect new knowledge with what they already know."", ""2"": ""Limited resources, even time itself! Again gaining rapport of students is often hard to get.Sometimes it is difficult for students to readily apply themselves."", ""3"": ""a"", ""4"": [""b""]}"
1	"{""1"": ""\\""Chunked\\"" activities\\r\\nFeedback\\r\\nFrees teacher to move through small groups/ classroom while students working through sections"", ""2"": ""1. Facilitator -- guide\\r\\n2. Reflection- modification of lesson\\r\\n3. Differentiation possible""}"
1	"{""1"": ""The concept of scaffolding is very interesting to me. In another course \\""The Science of Everyday thinking\\"" this concept was introduced to me. The ability to visualize components of concepts that culminate in a more comprehensive understand of the topic as a whole seems powerful. I know my personal understand of calculus didn't \\""gel\\"" until running through 3 semesters of it and then the broader tool started to make sense. If WISE provides a structure to explore different components of a concept, then it could help students understand more complex topics.  Of course this is not necessarily applicable to simpler topics due to resource and time constraints."", ""2"": ""She facilitated and tailored the use of the tool to the class. She employed components of it to help her students understand the material as nested with other teaching components and techniques. \\r\\n\\r\\nWISE allowed for a more dynamic interaction and facilitated a deeper understand of complex material.""}"
1	"{""1"": ""that is is interactive and also allows them to use all their senses "", ""2"": ""she is just leading the group, and yes a lot of new opporunities came as a result of WISE specially because it seems to attend every single student as individual. ""}"
1	"{""1"": ""In my perspective, the most effective aspect of the WISE activity is the reflections/ feedback between the teacher and the students."", ""2"": ""Jennifer's role was to guide the students through this activity during the WISE lesson. As a result of using WISE, the opportunity to engage in a deeper, more meaningful level came. .""}"
1	"{""1"": ""It was not possible to determine from the video. I would need to look at the resource in more detail. Most of the aspects could be delivered with less technology. For example, a well-scaffolded worksheet is critical - but it could have been in paper or Word format. Simulations are really useful - but I couldn't tell how good this one was. I saw a classroom that mostly showed students interacting with their computer. Is that better or worse than students interacting in small groups face-to-face?"", ""2"": ""Jennifer appeared to be  observing and guiding.guiding individual or small groups of students. She suggested that WiSE allowed her to do more of this because it provided a structured lesson and there was record of student activity during the class. I am not convinced that this required such a large technological input. ""}"
1	"{""1"": ""I though the visual of seeing the movement of heat was effective. I also thought the systems suggestion to go and explore was also effective. This allowing students to move around the classroom and engage in a different way. "", ""2"": ""Jennifer's role was that of supporter for the students as they explored this new system. If the student needed help or encouragement it looked as if Jennifer was there to guide them, but not give them the answer. This allowed for a collaborative (with peers) and independent review of the subject matter. ""}"
1	"{""1"": ""The collection of data quickly and in small pieces allows teachers to see any Aha!'s or misconceptions that the students might be having in real time. Instead of guessing or only having one or two points in the lesson where you were collecting data from everyone, it was a constant flow of information to the teacher, rather a constant flow of information to the student. While that might seem counterintuitive, it allows the students to take control of their learning and the teacher takes the role of moderator, which is seeing that the scaffolding is truly meeting the students' needs and making adjustments as they go along."", ""2"": ""She was a moderator and facilitator. She was able to be much more responsive to students as she saw their answers and make the lesson more dynamic, fluidly moving where the students needed to go, not in a linear path and crossing out \\""to-do's\\"" as she went along. I think this type of lesson would also help see the strengths of each student as well, since you would be seeing how they understand each piece. WiSE seems to break down concepts well so it is easy to see which puzzle piece is missing or is confident for each student.""}"
1	"{""1"": ""I think the abundance of visual simulations would be effective in helping students learn the topics."", ""2"": ""Instead of giving lectures or whole class demonstrations, she was able to discuss with small groups of students to get a better understanding of their understanding. She was able to get much more feedback on a small group and individual level, giving her the opportunity to assess learning as well as modify the lesson.""}"
1	"{""1"": ""The wise activities tailored to the students background knowledge and then furthering their understanding through simulations and reflections on their learning would be most beneficial to the students. This combined with real life activities and experiments would confirm learned content to the students. The testing of hypothesis in both scenarios, real life and simulation would deepen their understanding of concepts. Transparent reflections and receiving individualised feedback from the teacher would strengthen the student learning."", ""2"": ""Jennifer's role changed from a controller to a coach. The students were able to organise and follow their own learning path, and Jennifer was able to support individual students and small groups. She was able to understand the background knowledge of the students through conversations and adapt the lesson content accordingly for the class and for individual students if needed. The new opportunity is differentiation, tailoring the learning environment to individual students or small learning groups and giving regular feedback to support the students in their learning path. ""}"
1	"{""1"": ""Some aspects of the WISE program that I thought was most effective in helping students learn topics was that it broke the lesson down into smaller pieces so that students could understand better. Another thing that I liked was the online simulation. Students could investigate without the threat of injury which can be a huge concern in the science lab with students working with heat."", ""2"": ""Jennifer's role was more of a facilitator. The program allowed students to actively engage in the lesson which let Jennifer walk around and listen to her students and help clear up any mis conceptions with smaller groups.""}"
1	"{""1"": ""I thought student become more engaged as the lesson went on. "", ""2"": ""Jennifer had to switch roles during the lesson. Teachers wear many hats in a lesson and we have to adjust it according to student needs. ""}"
1	"{""1"": ""I loved that they were able to revisit questions that they had answered previously and go deeper with their thinking. Also, this allows students to move at their own pace."", ""2"": ""She was able to support and monitor student understanding. After having done the lesson, she realized that she could go back and modify the lesson even more to suit her students' different needs.""}"
1	"{""1"": ""Jennifer mentioned the various simulations as helpful, and what I saw of the WISE activity, the melting chocolate and burning a finger simulations were visually memorable. Jennifer also mentioned how WISE broke down the scientific concepts into small chunks that built up to a comprehensive knowledge in a methodical manner. I noticed how WISE used a method I've used in the past KWL - asking students before a lesson 'What do you think you know about this topic? and, What do you want to want to know about this topic?' After the lesson, I would ask, 'What did we learn about this topic?' I teach a survey of world religions and this method is really great at uncovering biases, misunderstandings, and incorrect notions of a topic before we begin."", ""2"": ""Jennifer seemed to act as an administrator first - reviewing and adapting the lesson for her class and implementing it in her classroom. During the lesson, she was a coach and trainer, working one-on-one with students and small groups. At the end of the lesson, Jennifer was a discussion leader, pulling together the students' reflections and facilitating discussing about them. The WISE allowed Jennifer to understand the students' starting point - what they knew or thought they knew about heat transfer before beginning the lesson. I should think this is essential in teaching complicated scientific concepts. ""}"
1	"{""1"": ""simulating and making some visual experiments in computer, and then experience then practically,\\r\\ngathering students' ideas and thoughts about the topic, make some activities and assignments for students\\r\\nonline and in my view the most interesting part was that the hard topics were broken into small simple parts\\r\\nthat will make it much easier for students to learn the topic."", ""2"": ""Basically, she was like a guider or director which was showing the right path to the student in order to\\r\\nmake them enthusiastic of learning and during using this kind of approach she can possibly become \\r\\naware of the students ideas about the concepts and also she can find out where they have problems.""}"
1	"{""1"": ""Students seemed to be working in pairs, so that everyone had a chance to use the equipment and be involved in measurement-taking. Many methods to deliver the instruction were used, including scaffolded computer tutorials mixed with the hands on labs. Students were grouped in tables of four and appeared to be allowed to discuss ideas and clarify with each other."", ""2"": ""I have to admit I had a hard time hearing the instructor so I may have missed something important. Because the teacher wasn't lecturing the entire time, she was able to circulate and see and hear how the students were learning, and possibly where they were confused. It is a teacher's role to use formative assessment while students are engaged in activities, and adjust the instruction/lecture accordingly to clarify misconceptions if the students have no other way to do this.The teacher still has to prepare the learning environment, including ensuring that all support materials are available for instruction and assessments. Small group discussions give students maximum time to talk through their thinking - sort of like teaching - and get out their explanations and questions.""}"
1	"{""1"": ""Tailoring lesson plans to suite students. Anonymous answer reviews - removes or reduces anxiety and stress for the weaker students which helps to prevent them from losing interest in the subject."", ""2"": ""More of a leadership role and the opportunity for students to learn from experience instead of just remembering scientific laws.""}"
1	"{""1"": ""I think the simulation are effective in letting students test their own thinking because they can run more tests in simulated experiments then in real time.  It is a tool in which a student can run through the \\""we do\\"" part of a lesson until they grasp the concept and then move on to test in real time.  In this way the WISE activity meets the learning pace of individual students and provides a personalized learning experience.\\r\\n\\r\\nAnother aspect of the WISE activity that I thought was effective, was being able to monitor the students with the assessment tool.  This allows teachers to showcase thinking that is novel and innovative as exemplars without singling out the student.  \\r\\n\\r\\nThe continuous monitoring allows teachers to catch when and where students are getting stuck and then be able to stop the program and address emerging issues."", ""2"": ""Once the WISE program started, Jennifer's role seemed to be one of a monitor, a group facilitator, and a learning guide.\\r\\nThe new opportunities came from efficient use of teaching time by using the program.  This allowed Jennifer to do focused discussions and could allow her to do observational assessment for group work.  I think the program also allows student's to develop meta cognitive skills because he or she can reflect back over a series of simulated experiments to think about his or her thinking and describe what happened for them in the learning process and describe what he or she would do differently.\\r\\n\\r\\nI was wondering what Jennifer would do differently with the demos because I like to use demos in science too.""}"
1	"{""1"": ""The platform WISE is built on - though I have never actually seen it, from the pages shown on screen and through her narration - the lesson plans can be modified at any state of the instruction. Jump in and run the activity, make modifications as you progress or use other variables when to make modifications, alter how the class is conducted. It is a flexible platform."", ""2"": ""In order to make this a true student center pedagogy, Jennifer must stay in the shadows and let the students make the discoveries, draw conclusions and project theories about what they are experiencing, how to use the information they are gathering. It is apparent that both, the teacher and the students are growing in knowledge based learning, becoming fully cognizant of theory, laws and practices in science. It looked like the girl had a yellow Flir - thermal heat detection unit. Those run around $499.00 cha ching - that tool would really help cut away the veil of misunderstanding. ""}"
1	"{""1"": ""I consider that using simulations helps the kids a lot to understand concepts that could be hard to demonstrate  phisically. Also, the fact that they are able to predict what the result could be and debate their ideas in group in a collaborative way and confirm those ideas interacting with their surroundings, touching surfaces and objects and comparing them. In my opinion it's very effective once the kid is able to test their prediction in real life. \\r\\n\\r\\n"", ""2"": ""She was a facilitator, she created an active learning space by using the platform and using the student's answer to engage them into the discussion. It was really interesting to watch her wandering around the classroom and listening what the kids are thinking. It's a good way to track  the levels of understanding in the kids during the class.  Also, the platform allows making modifications with a whole range of tools  that can help teachers to modify and suit different types of needs. ""}"
1	"{""1"": ""The stimulations that were provided through the WISE activity allowed students to learn and see examples of the science topic that was being covered. The WISE activity was a major factor in how students were able to cover the science topic and also allowed them to have discussions, be more of a critical thinker and be able to have questions and theories concerning the topic."", ""2"": ""She was a teacher; but, during the WISE lesson it enable her to be more engaged with her students and have a better understanding in where they were at with the lesson. Jennifer was able to be more hands on with her students, find new control methods and hypothesis to the lesson and have her be able to visit the site and generate a data of what to use as an open discussion in her classroom. The WISE lesson served as an opportunity to create a new dynamic in her classroom as opposed to the traditional way of teaching and covering a course or topic.""}"
1	"{""1"": ""The WISE activity kept the students engaged with inquiry and investigation. I particularly liked the observation Jennifer made about her classroom demonstration versus the WISE activities. For instance, the students seemed to develop deeper understanding when they watched the heating of the glass and metal rods. It was readily apparent which rod conducted heat better when they saw the chips melting."", ""2"": ""Jennifer's role was one of an observer or facilitator. She compiled questions to review with the class for open discussion, monitored the class providing scaffolding and redirection, and assessed their knowledge.\\r\\nNew opportunities arose as the class came back together to discuss questions that arose during the lesson or as the teacher worked with small teams while monitoring the online work activity.""}"
1	"{""1"": ""Firstly, the simulations that helped students to visualize the heat transfer in objects. As was pointed out, it is difficult for students to visualize heat so using technology to illustrate this was quite effective.\\r\\n\\r\\nSecondly, the idea of the students manipulating and interacting with the software helped students to learn the concept."", ""2"": ""Jennifer's role was that of a facilitator during the WISE lesson. Opportunites such as instant feedback, constant monitoring of all students' work and facilitating discussion came as a result of WISE.""}"
1	"{""1"": ""The simulations were great. They seemed to hold their interest. I also liked that there were questions for the students to answer so she could gauge their understanding."", ""2"": ""She was a guide, an encourager, a questioner, and a \\""presence.\\""\\r\\nShe realized what they didn't really understand so she could re-explain that aspect.""}"
2	"{""1"": ""This is similar to mine in some ways, because I prefer to use technology in the classroom to gather real-time data and identify if my students understand the material I am presenting."", ""2"": ""The greatest challenge for me is the access to the technology at school."", ""3"": ""a"", ""4"": [""a""]}"
1	"{""1"": ""The WISE platform effectively structures the inquiry exercise for the students: it asks them to, in the words of Jennifer, \\""reflect on various scenarios, collaborate with partners, and make and test their predictions.\\"" Particularly effective was the program's ability to engage the students in a variety of simulations, giving them the opportunity to connect the abstract and the concrete as the developed \\""pictures in their minds\\"" and then touched the materials in the classroom to test theories. Also effective is the way the program breaks down concepts into \\""small manageable pieces\\"" and then scaffolds them for synthesis by the students."", ""2"": ""Jennifer performed the role of coach or even learning partner. She used the assessment tool to track the understanding of her students, engage their backgrounds and experience, and tailor the lesson accordingly. She was able to pause the activity at various times to facility spontaneous and focused discussions with small groups of students, allowing her to \\""learn from them\\""-a form of formative assessment. The primary opportunity presented by WISE is the opportunity to re-image Jennifer's role in the classroom from lecturer or \\""sage on the stage\\"" to the \\""guide on the side.\\"" I was excited to learn that each WISE lesson can be tailored to meet the backgrounds of students.""}"
1	"{""1"": "" I think that the use of various materials  and assessment tools ; lectures, videos, and some demonstrations in the classroom helps a lot the students to learn the topics and also to test their predictions."", ""2"": ""\\r\\n\\r\\nThe J'ennifer's role during the WISE lesson is as teacher a manager in the classroom.\\r\\nWISE makes it really easy to make your own copy of any lesson\\r\\nto edit that copy and to share it with your colleagues.\\r\\nWISE was really great to help students understand\\r\\nthe concept of heat,because to understand heat, you really need\\r\\nto think about small particles, which are hard for them to visualize\\r\\nThe WISE lesson let the students really develop a deeper\\r\\nunderstanding of the concept of heat.""}"
1	"{""1"": ""I think that the various examples using diagrams would be most effective.  For example, the portion using animation to show how heat is absorbed from skin would be easier for students to comprehend versus simply reading the information. I also thought that the activity seemed easily adaptable which is important as a teacher.  It was stated that the activity automatically scaffolded the lessons which would be perfect for a teacher to make sure that no students are left behind.  "", ""2"": ""Jennifer's role was to adapt the lesson to make it appropriate for her students.  This includes making sure that the learning was scaffolded and also she was able to tie in with what students should already know (tap into their prior knowledge that she should be aware of from teaching them).  Her role was also to give monitor the student's work via the platform to make sure that students were showing understanding.  \\r\\nNew opportunities that came out of the lesson were many more visual representations to help students grasp what had previously proven to be difficult concepts.  I think this lesson also allowed the teacher to showcase things written by the students which could help others in the class see all aspects of the concepts.  ""}"
1	"{""1"": ""Breaking down concepts and having kids experiment with them. The hands on approach has definitely given me good results, so I guess this time around it was the same."", ""2"": ""She was a facilitator and someone who could monitor and guide the students around the subject. Helping them through but not taking them as sheeps to the herd.\\r\\nNew opportuinities that arose had to do with how to loop the classes. Now that sheŒÇs done one she can modifiy for better results.""}"
1	"{""1"": ""The most important aspect were the possibility to visualize and test all the theory that was discussed previous in clads"", ""2"": ""Jennifer 's role during the lesson was to coordinate the activity, giving clear feedback to the students and shaping the results, making the useful to the topic ""}"
1	"{""1"": ""Utilization of multiple avenues that allowed students to hypothesize and explore learning objectives is highly beneficial.  The ability for students to be exposed to effective frequency of key learning points made this activity very useful."", ""2"": ""Her primary role is to facilitate and make adjustments \\""on the fly.\\""  This can be exceedingly difficulty given the potentially large numbers of students a teacher could have.  I am also unsure of how this activity could be used with exceptional student populations and those with diverse language capabilities.""}"
1	"{""1"": ""As explained in the video, the students are encouraged to investigate, measure, and think about the possible explanations...rather than simply telling them the right answer."", ""2"": ""During the WISE lesson, Jennifer's role is that of a facilitator, rather than the kind of lesson instruction that includes a traditional lecture to impart the material to learners.  She has the ability to access the questions students pose during the lessons, and pause the activities entirely at any point to facilitate a discussion regarding some of the more interesting commentary on the material.""}"
1	"{""1"": ""WISE ability to create simulation and in capturing the ideas and thinking process of the student that went behind the problem solving process is its biggest strength. This allowed the teacher to engage platform for meaningful discussion based on ideas generated by the learner itself. It generates a complete construct of the learning process by raising enquiry, capturing them and by using these to generate debate and further knowledge"", ""2"": ""Role of Jennifer was in collection, analyzing and in effective dissemination of ideas generated by WISE platform, for further knowledge creation through discussion among learners. Her role was in using the thought process that went behind the problem solving process to better understand the  conceptual level of students, and in engaging the whole group as one, steps in which they are stuck\\r\\n\\r\\nWISE helped Jeenifer to create a platform for discussion on the learning process that went behind the problem solving. She could use the  ideas, thinking and thought process of the student while solving the problem, for enabling further discussion and better understanding of all""}"
1	"{""1"": ""I thought that the simulations and visualizations were very helpful. There is an important difference between a one time teacher demonstration and something that you can look at several times at the students own pace and also understand more fully as their schema about the topic develops. "", ""2"": ""Her role was one of guide and facilitator. She activated their interest with her original demonstrations and then with the WISE lesson, she provided feedback and helped with discussions or individual or small group misunderstandings. She also had to monitor and assist with the physical materials that helped to reinforce the ideas the students were learning.""}"
1	"{""1"": ""The videos are are actually making the students to predict outcomes for thermodynamics topic.The asked to answer certain questions which are recorded and assessed by the teacher.The ideas of the students are tracked to know their understanding of the topic.Their assessment can be sent to them immediately.The challenging topics needs WISE as their tools."", ""2"": ""The students really developed the deeper understanding of a difficult topic. Jennifers role is to track the understanding of her students .""}"
1	"{""1"": ""I was impressed first by giving the students the opportunity to test the different materials in the classroom - the learning did not just happen on a computer screen, but they were using more than one sense to learn the concept.  Secondly, the fact that the lesson is there ready to use is a huge benefit for me in that I don't have to start from scratch. My students will have the opportunity to use this and not wait for me to quit scratching my head trying to figure out how to design and implement such a lesson. For me, it turns a mountain into a mole hill."", ""2"": ""Her role was to assess the students' understanding of the topic - engaging them in deeper discussion about it or helping them through road blocks. She also provided feedback through the assessment tool. Several opportunities arose, including being able to tailor the program to fit her classroom needs as well as being able to share with colleagues.  Also, she has the ability to tweak the lesson and allow more connection between the unit and students' experiences.""}"
1	"{""1"": ""The WISE activity allows students to reflect on various scenarios, work collaboratively with peers and encourage them to investigate, measure and think of their explanations as they learn to make connections from their experience to the new ideas.  The WISE activity brings diverse experiences, perspectives, knowledge and skills to studentsäó» learning.  With the support of technology, students can visualize their learning. They become engaged learners who are active in their learning which helps students reach their full learning potential. "", ""2"": ""Jennifer was a facilitator in the WISE lesson. She guided and helped students understand the concept of heat by demonstrating specific learning tasks before students began touching different objects in the classroom.  In the WISE lesson, Jennifer was able to enhance experiential learning and build on studentsäó» personal experiences as they deepened their understanding of heat.  WISE provided an opportunity for students to engage in building on their prior experiences, make connections and think critically on conduction, convection and radiation.  Technology helped students to make their ideas more visible through drawing tools and concept maps.  As a result, studentsäó» understanding and knowledge deepens because they were able to connect new concepts to existing knowledge in meaningful ways.\\r\\nWISE makes it easy for teachers to access studentsäó» ideas and keep track of their progress and their understandings. WISE allows teachers to pause for clarification and discussion where necessary.\\r\\n""}"
1	"{""1"": ""I think the biggest benefit of WISE activities is that students can work at their own pace and can rewind when needed.  The visualizations also help students understand the concept they're exploring."", ""2"": ""Jennifer's role was primarily editor (by modifying the prescribed lessons) and facilitator.  Tools like WISE can really help free up teacher time and give them opportunities to collect anecdotal observations and have conversations that can direct their instruction.  It can be a great formative assessment tool.""}"
1	"{""1"": ""The different simulations and visual propronants seemed to have engaged the students in this lesson. It was a hands on interactive activity where the students had to predict and test their predictions."", ""2"": ""Jennifer's role during the WISE lesson was that of a guide and a coach.  Instead of lecturing she was able to monitor students understanding and progress via the WISE platform.  She was able to modify and adjust all the aspects that weren't working for the class. Students were able to get a deeper understanding of the topic and the students were able to fully participate in the lesson in a hands on way.""}"
1	"{""1"": ""a) WISE helps the educator to guide the students to complete a task with their own exploration, experiment, and understanding\\r\\nb) WISE helps the student to be more independent and their thinking level increases.\\r\\nc) can ask the students to conduct their own experiment and come out with unique ideas"", ""2"": ""1)She guided the students to complete the project using WISE (Web Based inquiry Science Environment). She also let the student to explore throughout their project and make them to do their prediction towards the project's outcomes.She also encourage them to investigate, measure and think\\r\\n2) The result of using WISE was, the educator learn through the students thinking during the discussion,the students were completely engaged with their duty,and the students understand the concept very well.""}"
